#UniProt1 UniProt2 pdbhit1 pdbhit2 identity1 identity2
Q96TA2 Q9Y4W6 5wvk_FA 5wvk_GA 35.3 39.6
Q96TA2 Q9Y4W6 6ef3_R 6ef3_Q 35.3 44.6
Q96TA2 Q9Y4W6 6ef3_R 6ef3_S 35.3 39.6
Q96TA2 Q9Y4W6 6j2q_FA 6j2q_EA 35.3 44.6
Q96TA2 Q9Y4W6 6j2q_FA 6j2q_DA 35.3 41.1
Q96TA2 Q9Y4W6 6j2q_FA 6j2q_HA 35.3 39.6
Q96TA2 Q9Y4W6 6j2q_FA 6j2q_GA 35.3 39.6
Q96TA2 Q9Y4W6 6j2x_FA 6j2x_EA 35.3 44.6
Q96TA2 Q9Y4W6 6j2x_FA 6j2x_DA 35.3 41.1
Q96TA2 Q9Y4W6 6j2x_FA 6j2x_HA 35.3 39.6
Q96TA2 Q9Y4W6 6j2x_FA 6j2x_GA 35.3 39.6
Q96TA2 Q9Y4W6 6j30_FA 6j30_EA 35.3 44.6
Q96TA2 Q9Y4W6 6j30_FA 6j30_DA 35.3 41.1
Q96TA2 Q9Y4W6 6j30_FA 6j30_GA 35.3 39.6
Q96TA2 Q9Y4W6 6oo2_A 6oo2_B 37.0 37.6
Q96TA2 Q9Y4W6 6oo2_A 6oo2_G 37.0 37.6
Q96TA2 Q9Y4W6 6oo2_C 6oo2_B 37.0 37.6
Q96TA2 Q9Y4W6 6oo2_C 6oo2_D 37.0 37.6
Q96TA2 Q9Y4W6 6oo2_B 6oo2_A 37.0 37.6
Q96TA2 Q9Y4W6 6oo2_B 6oo2_C 37.0 37.6
Q96TA2 Q9Y4W6 6oo2_E 6oo2_D 37.0 37.6
Q96TA2 Q9Y4W6 6oo2_E 6oo2_G 37.0 37.6
Q96TA2 Q9Y4W6 6oo2_D 6oo2_C 37.0 37.6
Q96TA2 Q9Y4W6 6oo2_D 6oo2_E 37.0 37.6
Q96TA2 Q9Y4W6 6oo2_G 6oo2_A 37.0 37.6
Q96TA2 Q9Y4W6 6oo2_G 6oo2_E 37.0 37.6
Q96TA2 Q9Y4W6 6mdm_A 6mdm_C 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_A 6mdm_B 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_A 6mdm_F 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_C 6mdm_A 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_C 6mdm_B 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_C 6mdm_D 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_B 6mdm_A 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_B 6mdm_C 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_E 6mdm_D 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_E 6mdm_F 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_D 6mdm_C 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_D 6mdm_E 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_F 6mdm_A 37.4 37.2
Q96TA2 Q9Y4W6 6mdm_F 6mdm_E 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_A 6mdn_B 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_A 6mdn_F 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_C 6mdn_B 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_C 6mdn_D 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_B 6mdn_A 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_B 6mdn_C 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_E 6mdn_D 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_E 6mdn_F 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_D 6mdn_C 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_D 6mdn_E 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_F 6mdn_A 37.4 37.2
Q96TA2 Q9Y4W6 6mdn_F 6mdn_E 37.4 37.2
Q9BQ48 Q9HD33 3j7y_AA 3j7y_W 100.0 100.0
Q9BQ48 Q9HD33 3j9m_AA 3j9m_W 100.0 100.0
Q9BQ48 Q9HD33 5ool_AA 5ool_W 100.0 100.0
Q9BQ48 Q9HD33 5oom_AA 5oom_W 100.0 100.0
Q9BQ48 Q9HD33 6nu3_AA 6nu3_W 100.0 100.0
Q9BQ48 Q9HD33 4v19_H 4v19_C 85.1 82.1
Q9BQ48 Q9HD33 5aj4_RA 5aj4_MA 85.1 82.1
Q9BQ48 Q9HD33 6gaw_N 6gaw_I 85.1 82.1
Q9BQ48 Q9HD33 6gb2_N 6gb2_I 85.1 82.1
Q9BQ48 Q9HD33 6nu2_AA 6nu2_W 100.0 100.0
Q9BQC6 Q9BYD3 3j7y_TA 3j7y_E 100.0 100.0
Q9BQC6 Q9BYD3 3j9m_VA 3j9m_E 100.0 100.0
Q9BQC6 Q9BYD3 5ool_VA 5ool_E 100.0 100.0
Q9BQC6 Q9BYD3 5oom_UA 5oom_E 100.0 100.0
Q9BQC6 Q9BYD3 6nu3_VA 6nu3_E 100.0 100.0
Q9BQC6 Q9BYD3 6nu2_VA 6nu2_E 100.0 100.0
Q9BQC6 Q9BYD3 5aj4_FC 5aj4_YA 73.5 84.0
Q9BQC6 Q9BYD3 6gaw_DB 6gaw_V 73.5 84.0
Q9BQC6 Q9BYD3 6gb2_DB 6gb2_V 73.5 84.0
Q9BQC6 Q9NVS2 3j7y_TA 3j7y_WA 100.0 100.0
Q9BQC6 Q9NVS2 3j9m_VA 3j9m_YA 100.0 100.0
Q9BQC6 Q9NVS2 5ool_VA 5ool_YA 100.0 100.0
Q9BQC6 Q9NVS2 5oom_UA 5oom_XA 100.0 100.0
Q9BQC6 Q9NVS2 6nu3_VA 6nu3_YA 100.0 100.0
Q9BQC6 Q9NVS2 6nu2_VA 6nu2_YA 100.0 100.0
Q9BQC6 Q9NVS2 4v1a_R 4v1a_V 73.5 84.7
Q9BQC6 Q9NVS2 5aj4_FC 5aj4_JC 73.5 84.7
Q9BQC6 Q9NVS2 6gaw_DB 6gaw_HB 73.5 84.7
Q9BQC6 Q9NVS2 6gb2_DB 6gb2_HB 73.5 84.7
Q9BQC6 Q9NX20 3j7y_TA 3j7y_L 100.0 100.0
Q9BQC6 Q9NX20 3j9m_VA 3j9m_L 100.0 100.0
Q9BQC6 Q9NX20 5ool_VA 5ool_L 100.0 100.0
Q9BQC6 Q9NX20 5oom_UA 5oom_L 100.0 100.0
Q9BQC6 Q9NX20 6nu3_VA 6nu3_L 100.0 100.0
Q9BQC6 Q9NX20 6nu2_VA 6nu2_L 100.0 100.0
Q9BQC6 Q9NX20 5aj4_FC 5aj4_FB 73.5 90.0
Q9BQC6 Q9NX20 6gaw_DB 6gaw_DA 73.5 90.0
Q9BQC6 Q9NX20 6gb2_DB 6gb2_DA 73.5 90.0
Q9BQC6 Q9P015 3j7y_TA 3j7y_K 100.0 100.0
Q9BQC6 Q9P015 3j9m_VA 3j9m_K 100.0 100.0
Q9BQC6 Q9P015 5ool_VA 5ool_K 100.0 100.0
Q9BQC6 Q9P015 5oom_UA 5oom_K 100.0 100.0
Q9BQC6 Q9P015 6nu3_VA 6nu3_K 100.0 100.0
Q9BQC6 Q9P015 6nu2_VA 6nu2_K 100.0 100.0
Q9BQC6 Q9P015 5aj4_FC 5aj4_EB 73.5 92.6
Q9BQC6 Q9P015 6gaw_DB 6gaw_CA 73.5 92.6
Q9BQC6 Q9P015 6gb2_DB 6gb2_CA 73.5 92.6
Q9BRJ2 Q9BYC8 5ool_LA 5ool_Y 100.0 100.0
Q9BRJ2 Q9BYC8 5oom_KA 5oom_Y 100.0 100.0
Q9BRJ2 Q9BYC8 6gaw_UA 6gaw_L 83.3 84.6
Q9BRJ2 Q9BYC8 6gb2_UA 6gb2_L 83.3 84.6
Q9BRJ2 Q9BYC8 5aj4_WB 5aj4_PA 83.3 84.6
Q9BRJ2 Q9BYD3 6gaw_UA 6gaw_V 83.3 84.0
Q9BRJ2 Q9BYD3 6gb2_UA 6gb2_V 83.3 84.0
Q9BRJ2 Q9HD33 5ool_LA 5ool_W 100.0 100.0
Q9BRJ2 Q9HD33 5oom_KA 5oom_W 100.0 100.0
Q9BRJ2 Q9HD33 5aj4_WB 5aj4_MA 83.3 82.1
Q9BRJ2 Q9NWU5 3j7y_LA 3j7y_R 100.0 97.2
Q9BRJ2 Q9NWU5 3j9m_LA 3j9m_R 100.0 97.2
Q9BRJ2 Q9NWU5 5ool_LA 5ool_R 100.0 100.0
Q9BRJ2 Q9NWU5 5oom_KA 5oom_R 100.0 100.0
Q9BRJ2 Q9NWU5 6nu3_LA 6nu3_R 99.7 100.0
Q9BRJ2 Q9NWU5 6gaw_UA 6gaw_JA 83.3 85.4
Q9BRJ2 Q9NWU5 6gb2_UA 6gb2_JA 83.3 85.4
Q9BRJ2 Q9NWU5 4ce4_EA 4ce4_Y 83.3 95.5
Q9BRJ2 Q9NWU5 5aj4_WB 5aj4_LB 83.3 85.4
Q9BRJ2 Q9NWU5 6nu2_LA 6nu2_R 100.0 100.0
Q9BRJ2 Q9NYK5 3j7y_LA 3j7y_FA 100.0 100.0
Q9BRJ2 Q9NYK5 3j9m_LA 3j9m_FA 100.0 100.0
Q9BRJ2 Q9NYK5 5ool_LA 5ool_FA 100.0 100.0
Q9BRJ2 Q9NYK5 5oom_KA 5oom_EA 100.0 100.0
Q9BRJ2 Q9NYK5 6nu3_LA 6nu3_FA 99.7 100.0
Q9BRJ2 Q9NYK5 6gaw_UA 6gaw_OA 83.3 89.0
Q9BRJ2 Q9NYK5 6gb2_UA 6gb2_OA 83.3 89.0
Q9BRJ2 Q9NYK5 4v1a_I 4v1a_C 83.3 89.0
Q9BRJ2 Q9NYK5 5aj4_WB 5aj4_QB 83.3 89.0
Q9BRJ2 Q9NYK5 6nu2_LA 6nu2_FA 100.0 100.0
Q9BYC8 Q9BYC9 3j7y_Y 3j7y_P 100.0 100.0
Q9BYC8 Q9BYC9 3j9m_Y 3j9m_P 100.0 100.0
Q9BYC8 Q9BYC9 5ool_Y 5ool_P 100.0 100.0
Q9BYC8 Q9BYC9 5oom_Y 5oom_P 100.0 100.0
Q9BYC8 Q9BYC9 6nu3_Y 6nu3_P 100.0 100.0
Q9BYC8 Q9BYC9 4v19_F 4v19_AA 84.6 87.2
Q9BYC8 Q9BYC9 5aj4_PA 5aj4_JB 84.6 87.2
Q9BYC8 Q9BYC9 6gaw_L 6gaw_HA 84.6 87.2
Q9BYC8 Q9BYC9 6gb2_L 6gb2_HA 84.6 87.2
Q9BYC8 Q9BYC9 6nu2_Y 6nu2_P 100.0 100.0
Q9BYC8 Q9BYC9 4ce4_E 4ce4_W 81.7 87.1
Q9BYC8 Q9NP92 3j7y_Y 3j7y_XA 100.0 100.0
Q9BYC8 Q9NP92 3j9m_Y 3j9m_ZA 100.0 100.0
Q9BYC8 Q9NP92 5ool_Y 5ool_ZA 100.0 100.0
Q9BYC8 Q9NP92 5oom_Y 5oom_YA 100.0 100.0
Q9BYC8 Q9NP92 5aj4_PA 5aj4_IC 84.6 79.7
Q9BYC8 Q9NP92 6gaw_L 6gaw_GB 84.6 80.0
Q9BYC8 Q9NP92 6gb2_L 6gb2_GB 84.6 80.0
Q9BYC8 Q9NRX2 3j7y_Y 3j7y_M 100.0 100.0
Q9BYC8 Q9NRX2 3j9m_Y 3j9m_M 100.0 100.0
Q9BYC8 Q9NRX2 5ool_Y 5ool_M 100.0 100.0
Q9BYC8 Q9NRX2 5oom_Y 5oom_M 100.0 100.0
Q9BYC8 Q9NRX2 6nu3_Y 6nu3_M 100.0 100.0
Q9BYC8 Q9NRX2 4v19_F 4v19_X 84.6 88.1
Q9BYC8 Q9NRX2 5aj4_PA 5aj4_GB 84.6 88.1
Q9BYC8 Q9NRX2 6gaw_L 6gaw_EA 84.6 88.1
Q9BYC8 Q9NRX2 6gb2_L 6gb2_EA 84.6 88.1
Q9BYC8 Q9NRX2 6nu2_Y 6nu2_M 100.0 100.0
Q9BYC8 Q9NRX2 4ce4_E 4ce4_T 81.7 88.1
Q9BYC8 Q9NWU5 3j7y_Y 3j7y_R 100.0 97.2
Q9BYC8 Q9NWU5 3j9m_Y 3j9m_R 100.0 97.2
Q9BYC8 Q9NWU5 5ool_Y 5ool_R 100.0 100.0
Q9BYC8 Q9NWU5 5oom_Y 5oom_R 100.0 100.0
Q9BYC8 Q9NWU5 6nu3_Y 6nu3_R 100.0 100.0
Q9BYC8 Q9NWU5 4v19_F 4v19_CA 84.6 85.4
Q9BYC8 Q9NWU5 5aj4_PA 5aj4_LB 84.6 85.4
Q9BYC8 Q9NWU5 6gaw_L 6gaw_JA 84.6 85.4
Q9BYC8 Q9NWU5 6gb2_L 6gb2_JA 84.6 85.4
Q9BYC8 Q9NWU5 6nu2_Y 6nu2_R 100.0 100.0
Q9BYC8 Q9NWU5 4ce4_E 4ce4_Y 81.7 95.5
Q9BYC8 Q9NYK5 3j7y_Y 3j7y_FA 100.0 100.0
Q9BYC8 Q9NYK5 3j9m_Y 3j9m_FA 100.0 100.0
Q9BYC8 Q9NYK5 5ool_Y 5ool_FA 100.0 100.0
Q9BYC8 Q9NYK5 5oom_Y 5oom_EA 100.0 100.0
Q9BYC8 Q9NYK5 6nu3_Y 6nu3_FA 100.0 100.0
Q9BYC8 Q9NYK5 5aj4_PA 5aj4_QB 84.6 89.0
Q9BYC8 Q9NYK5 6gaw_L 6gaw_OA 84.6 89.0
Q9BYC8 Q9NYK5 6gb2_L 6gb2_OA 84.6 89.0
Q9BYC8 Q9NYK5 6nu2_Y 6nu2_FA 100.0 100.0
Q9BYC8 Q9NYK5 4ce4_E 4ce4_CA 81.7 92.2
Q9BYC9 Q9BYD1 3j7y_P 3j7y_I 100.0 100.0
Q9BYC9 Q9BYD1 3j9m_P 3j9m_I 100.0 100.0
Q9BYC9 Q9BYD1 5ool_P 5ool_I 100.0 100.0
Q9BYC9 Q9BYD1 5oom_P 5oom_I 100.0 100.0
Q9BYC9 Q9BYD1 6nu3_P 6nu3_I 100.0 100.0
Q9BYC9 Q9BYD1 6nu2_P 6nu2_I 100.0 100.0
Q9BYC9 Q9BYD1 4v19_AA 4v19_T 87.2 92.1
Q9BYC9 Q9BYD1 5aj4_JB 5aj4_CB 87.2 92.1
Q9BYC9 Q9BYD1 6gaw_HA 6gaw_AA 87.2 92.1
Q9BYC9 Q9BYD1 6gb2_HA 6gb2_AA 87.2 92.1
Q9BYC9 Q9BYD1 4ce4_W 4ce4_P 87.1 92.1
Q9BYC9 Q9H9J2 3j7y_P 3j7y_KA 100.0 100.0
Q9BYC9 Q9H9J2 3j9m_P 3j9m_KA 100.0 100.0
Q9BYC9 Q9H9J2 5ool_P 5ool_KA 100.0 100.0
Q9BYC9 Q9H9J2 5oom_P 5oom_JA 100.0 100.0
Q9BYC9 Q9H9J2 6nu3_P 6nu3_KA 100.0 100.0
Q9BYC9 Q9H9J2 6nu2_P 6nu2_KA 100.0 100.0
Q9BYC9 Q9H9J2 5aj4_JB 5aj4_VB 87.2 88.3
Q9BYC9 Q9H9J2 6gaw_HA 6gaw_TA 87.2 88.3
Q9BYC9 Q9H9J2 6gb2_HA 6gb2_TA 87.2 88.3
Q9BYC9 Q9NWU5 3j7y_P 3j7y_R 100.0 97.2
Q9BYC9 Q9NWU5 3j9m_P 3j9m_R 100.0 97.2
Q9BYC9 Q9NWU5 5ool_P 5ool_R 100.0 100.0
Q9BYC9 Q9NWU5 5oom_P 5oom_R 100.0 100.0
Q9BYC9 Q9NWU5 6nu3_P 6nu3_R 100.0 100.0
Q9BYC9 Q9NWU5 6nu2_P 6nu2_R 100.0 100.0
Q9BYC9 Q9NWU5 4v19_AA 4v19_CA 87.2 85.4
Q9BYC9 Q9NWU5 5aj4_JB 5aj4_LB 87.2 85.4
Q9BYC9 Q9NWU5 6gaw_HA 6gaw_JA 87.2 85.4
Q9BYC9 Q9NWU5 6gb2_HA 6gb2_JA 87.2 85.4
Q9BYC9 Q9Y6G3 3j9m_P 3j9m_IA 100.0 100.0
Q9BYC9 Q9Y6G3 5ool_P 5ool_IA 100.0 100.0
Q9BYC9 Q9Y6G3 5oom_P 5oom_HA 100.0 100.0
Q9BYC9 Q9Y6G3 6nu3_P 6nu3_IA 100.0 100.0
Q9BYC9 Q9Y6G3 6nu2_P 6nu2_IA 100.0 100.0
Q9BYC9 Q9Y6G3 5aj4_JB 5aj4_TB 87.2 72.5
Q9BYC9 Q9Y6G3 6gaw_HA 6gaw_RA 87.2 87.3
Q9BYC9 Q9Y6G3 6gb2_HA 6gb2_RA 87.2 87.3
Q9BYD1 Q9H9J2 3j7y_I 3j7y_KA 100.0 100.0
Q9BYD1 Q9H9J2 3j9m_I 3j9m_KA 100.0 100.0
Q9BYD1 Q9H9J2 5ool_I 5ool_KA 100.0 100.0
Q9BYD1 Q9H9J2 5oom_I 5oom_JA 100.0 100.0
Q9BYD1 Q9H9J2 6nu3_I 6nu3_KA 100.0 100.0
Q9BYD1 Q9H9J2 6nu2_I 6nu2_KA 100.0 100.0
Q9BYD1 Q9H9J2 4ce4_P 4ce4_DA 92.1 88.7
Q9BYD1 Q9H9J2 5aj4_CB 5aj4_VB 92.1 88.3
Q9BYD1 Q9H9J2 6gaw_AA 6gaw_TA 92.1 88.3
Q9BYD1 Q9H9J2 6gb2_AA 6gb2_TA 92.1 88.3
Q9BYD1 Q9NVS2 3j7y_I 3j7y_WA 100.0 100.0
Q9BYD1 Q9NVS2 3j9m_I 3j9m_YA 100.0 100.0
Q9BYD1 Q9NVS2 5ool_I 5ool_YA 100.0 100.0
Q9BYD1 Q9NVS2 5oom_I 5oom_XA 100.0 100.0
Q9BYD1 Q9NVS2 6nu3_I 6nu3_YA 100.0 100.0
Q9BYD1 Q9NVS2 6nu2_I 6nu2_YA 100.0 100.0
Q9BYD1 Q9NVS2 5aj4_CB 5aj4_JC 92.1 84.7
Q9BYD1 Q9NVS2 6gaw_AA 6gaw_HB 92.1 84.7
Q9BYD1 Q9NVS2 6gb2_AA 6gb2_HB 92.1 84.7
Q9BYD1 Q9NWU5 3j7y_I 3j7y_R 100.0 97.2
Q9BYD1 Q9NWU5 3j9m_I 3j9m_R 100.0 97.2
Q9BYD1 Q9NWU5 5ool_I 5ool_R 100.0 100.0
Q9BYD1 Q9NWU5 5oom_I 5oom_R 100.0 100.0
Q9BYD1 Q9NWU5 6nu3_I 6nu3_R 100.0 100.0
Q9BYD1 Q9NWU5 6nu2_I 6nu2_R 100.0 100.0
Q9BYD1 Q9NWU5 4ce4_P 4ce4_Y 92.1 95.5
Q9BYD1 Q9NWU5 4v19_T 4v19_CA 92.1 85.4
Q9BYD1 Q9NWU5 5aj4_CB 5aj4_LB 92.1 85.4
Q9BYD1 Q9NWU5 6gaw_AA 6gaw_JA 92.1 85.4
Q9BYD1 Q9NWU5 6gb2_AA 6gb2_JA 92.1 85.4
Q9BYD1 Q9Y6G3 3j7y_I 3j7y_IA 100.0 100.0
Q9BYD1 Q9Y6G3 3j9m_I 3j9m_IA 100.0 100.0
Q9BYD1 Q9Y6G3 5ool_I 5ool_IA 100.0 100.0
Q9BYD1 Q9Y6G3 5oom_I 5oom_HA 100.0 100.0
Q9BYD1 Q9Y6G3 6nu3_I 6nu3_IA 100.0 100.0
Q9BYD1 Q9Y6G3 6nu2_I 6nu2_IA 100.0 100.0
Q9BYD1 Q9Y6G3 5aj4_CB 5aj4_TB 92.1 72.5
Q9BYD1 Q9Y6G3 6gaw_AA 6gaw_RA 92.1 87.3
Q9BYD1 Q9Y6G3 6gb2_AA 6gb2_RA 92.1 87.3
Q9BYD3 Q9P015 3j7y_E 3j7y_K 100.0 100.0
Q9BYD3 Q9P015 3j9m_E 3j9m_K 100.0 100.0
Q9BYD3 Q9P015 5ool_E 5ool_K 100.0 100.0
Q9BYD3 Q9P015 5oom_E 5oom_K 100.0 100.0
Q9BYD3 Q9P015 6nu3_E 6nu3_K 100.0 100.0
Q9BYD3 Q9P015 6nu2_E 6nu2_K 100.0 100.0
Q9BYD3 Q9P015 4v19_P 4v19_V 84.0 92.6
Q9BYD3 Q9P015 5aj4_YA 5aj4_EB 84.0 92.6
Q9BYD3 Q9P015 6gaw_V 6gaw_CA 84.0 92.6
Q9BYD3 Q9P015 6gb2_V 6gb2_CA 84.0 92.6
Q9BYD3 Q9P015 4ce4_N 4ce4_R 89.3 93.5
Q9BYN8 Q9Y2R5 3j9m_WB 3j9m_PB 100.0 100.0
Q9BYN8 Q9Y2R5 6nu3_WB 6nu3_PB 100.0 100.0
Q9BYN8 Q9Y2R5 6nu2_XB 6nu2_QB 100.0 100.0
Q9BYN8 Q9Y2R5 6neq_I 6neq_F 76.6 87.7
Q9BYN8 Q9Y2R5 6nf8_I 6nf8_F 76.6 87.7
Q9BYN8 Q9Y2R5 5aj3_X 5aj3_N 76.1 86.2
Q9BYN8 Q9Y2R5 6gaw_FC 6gaw_WB 76.1 86.2
Q9BYN8 Q9Y2R5 6gaz_Y 6gaz_P 76.1 86.2
Q9BYN8 Q9Y2R5 5aj4_W 5aj4_N 79.1 90.8
Q9BYN8 Q9Y3D3 3j9m_WB 3j9m_OB 100.0 100.0
Q9BYN8 Q9Y3D3 6nu3_WB 6nu3_OB 100.0 100.0
Q9BYN8 Q9Y3D3 6nu2_XB 6nu2_PB 100.0 100.0
Q9BYN8 Q9Y3D3 6neq_I 6neq_E 76.6 92.4
Q9BYN8 Q9Y3D3 6nf8_I 6nf8_E 76.6 92.4
Q9BYN8 Q9Y3D3 5aj3_X 5aj3_M 76.1 91.8
Q9BYN8 Q9Y3D3 6gaw_FC 6gaw_VB 76.1 91.8
Q9BYN8 Q9Y3D3 6gaz_Y 6gaz_O 76.1 91.8
Q9BYN8 Q9Y3D3 5aj4_W 5aj4_M 79.1 94.9
Q9BYN8 Q9Y3D5 3j9m_WB 3j9m_RB 100.0 100.0
Q9BYN8 Q9Y3D5 6nu3_WB 6nu3_RB 100.0 100.0
Q9BYN8 Q9Y3D5 6nu2_XB 6nu2_SB 100.0 100.0
Q9BYN8 Q9Y3D5 6neq_I 6neq_AA 76.6 81.3
Q9BYN8 Q9Y3D5 6nf8_I 6nf8_AA 76.6 81.3
Q9BYN8 Q9Y3D5 5aj3_X 5aj3_O 76.1 84.0
Q9BYN8 Q9Y3D5 6gaw_FC 6gaw_XB 76.1 84.0
Q9BYN8 Q9Y3D5 6gaz_Y 6gaz_Q 76.1 84.0
Q9BYN8 Q9Y3D5 5aj4_W 5aj4_O 79.1 93.8
Q9BYN8 Q9Y676 3j9m_WB 3j9m_QB 100.0 100.0
Q9BYN8 Q9Y676 6nu3_WB 6nu3_QB 100.0 99.5
Q9BYN8 Q9Y676 6nu2_XB 6nu2_RB 100.0 99.5
Q9BYN8 Q9Y676 6neq_I 6neq_L 76.6 84.9
Q9BYN8 Q9Y676 6nf8_I 6nf8_L 76.6 84.9
Q9BYN8 Q9Y676 5aj3_X 5aj3_IA 76.1 84.5
Q9BYN8 Q9Y676 6gaw_FC 6gaw_QC 76.1 84.5
Q9BYN8 Q9Y676 6gaz_Y 6gaz_JA 76.1 84.5
Q9BYN8 Q9Y676 5aj4_W 5aj4_HA 79.1 89.9
Q9BZE1 Q9HD33 3j7y_DA 3j7y_W 100.0 100.0
Q9BZE1 Q9HD33 3j9m_DA 3j9m_W 100.0 100.0
Q9BZE1 Q9HD33 5ool_DA 5ool_W 100.0 100.0
Q9BZE1 Q9HD33 5oom_CA 5oom_W 100.0 100.0
Q9BZE1 Q9HD33 6nu3_DA 6nu3_W 100.0 100.0
Q9BZE1 Q9HD33 6nu2_DA 6nu2_W 100.0 100.0
Q9BZE1 Q9HD33 6gaw_MA 6gaw_I 85.3 82.1
Q9BZE1 Q9HD33 6gb2_MA 6gb2_I 85.3 82.1
Q9BZE1 Q9HD33 5aj4_OB 5aj4_MA 85.1 82.1
Q9BZE1 Q9NP92 3j7y_DA 3j7y_XA 100.0 100.0
Q9BZE1 Q9NP92 3j9m_DA 3j9m_ZA 100.0 100.0
Q9BZE1 Q9NP92 5ool_DA 5ool_ZA 100.0 100.0
Q9BZE1 Q9NP92 5oom_CA 5oom_YA 100.0 100.0
Q9BZE1 Q9NP92 6nu3_DA 6nu3_ZA 100.0 100.0
Q9BZE1 Q9NP92 6nu2_DA 6nu2_ZA 100.0 100.0
Q9BZE1 Q9NP92 6gaw_MA 6gaw_GB 85.3 80.0
Q9BZE1 Q9NP92 6gb2_MA 6gb2_GB 85.3 80.0
Q9BZE1 Q9NP92 4v1a_A 4v1a_U 85.1 79.7
Q9BZE1 Q9NP92 5aj4_OB 5aj4_IC 85.1 79.7
Q9H0U6 Q9P0M9 5ool_N 5ool_U 100.0 100.0
Q9H0U6 Q9P0M9 5oom_N 5oom_U 100.0 100.0
Q9H0U6 Q9P0M9 6nu3_N 6nu3_U 100.0 100.0
Q9H0U6 Q9P0M9 3j7y_N 3j7y_U 98.9 100.0
Q9H0U6 Q9P0M9 3j9m_N 3j9m_U 98.9 100.0
Q9H0U6 Q9P0M9 4v19_Y 4v19_A 88.3 87.2
Q9H0U6 Q9P0M9 5aj4_HB 5aj4_KA 88.3 87.2
Q9H0U6 Q9P0M9 6gaw_FA 6gaw_G 88.3 87.2
Q9H0U6 Q9P0M9 6gb2_FA 6gb2_G 88.3 87.2
Q9H0U6 Q9P0M9 6nu2_N 6nu2_U 100.0 100.0
Q9H1K1 Q9Y697 6uxe_D 6uxe_A 99.2 99.3
Q9H1K1 Q9Y697 5wkp_D 5wkp_A 99.2 99.3
Q9H1K1 Q9Y697 5wkp_H 5wkp_E 99.2 99.3
Q9H1K1 Q9Y697 5wlw_D 5wlw_A 99.2 99.3
Q9H1K1 Q9Y697 5wlw_D 5wlw_E 99.2 99.3
Q9H1K1 Q9Y697 5wlw_H 5wlw_E 99.2 99.3
Q9H1K1 Q9Y697 6nzu_D 6nzu_A 99.2 99.8
Q9H1K1 Q9Y697 6nzu_H 6nzu_E 99.2 99.8
Q9H1K1 Q9Y697 3lvl_B 3lvl_A 75.4 60.2
Q9H1K1 Q9Y697 4eb5_C 4eb5_A 50.4 40.2
Q9H1K1 Q9Y697 4eb5_D 4eb5_A 50.4 40.2
Q9H1K1 Q9Y697 4eb5_D 4eb5_B 50.4 40.2
Q9H1K1 Q9Y697 4eb7_C 4eb7_A 50.4 40.2
Q9H1K1 Q9Y697 4eb7_C 4eb7_B 50.4 40.2
Q9H2W6 Q9NQ50 3j7y_MA 3j7y_GA 100.0 100.0
Q9H2W6 Q9NQ50 3j9m_MA 3j9m_GA 100.0 100.0
Q9H2W6 Q9NQ50 5ool_MA 5ool_GA 100.0 100.0
Q9H2W6 Q9NQ50 5oom_LA 5oom_FA 100.0 100.0
Q9H2W6 Q9NQ50 6nu3_MA 6nu3_GA 100.0 100.0
Q9H2W6 Q9NQ50 4v1a_J 4v1a_D 85.3 72.3
Q9H2W6 Q9NQ50 5aj4_XB 5aj4_RB 85.3 72.3
Q9H2W6 Q9NQ50 6gaw_VA 6gaw_PA 85.3 72.3
Q9H2W6 Q9NQ50 6gb2_VA 6gb2_PA 85.3 72.3
Q9H2W6 Q9NQ50 6nu2_MA 6nu2_GA 100.0 100.0
Q9H9J2 Q9NWU5 3j7y_KA 3j7y_R 100.0 97.2
Q9H9J2 Q9NWU5 3j9m_KA 3j9m_R 100.0 97.2
Q9H9J2 Q9NWU5 5ool_KA 5ool_R 100.0 100.0
Q9H9J2 Q9NWU5 5oom_JA 5oom_R 100.0 100.0
Q9H9J2 Q9NWU5 6nu3_KA 6nu3_R 100.0 100.0
Q9H9J2 Q9NWU5 5aj4_VB 5aj4_LB 88.3 85.4
